variables,OBS,YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,OUTAGE.START.DATE,OUTAGE.START.TIME,OUTAGE.RESTORATION.DATE,OUTAGE.RESTORATION.TIME,CAUSE.CATEGORY,CAUSE.CATEGORY.DETAIL,HURRICANE.NAMES,OUTAGE.DURATION,DEMAND.LOSS.MW,CUSTOMERS.AFFECTED,RES.PRICE,COM.PRICE,IND.PRICE,TOTAL.PRICE,RES.SALES,COM.SALES,IND.SALES,TOTAL.SALES,RES.PERCEN,COM.PERCEN,IND.PERCEN,RES.CUSTOMERS,COM.CUSTOMERS,IND.CUSTOMERS,TOTAL.CUSTOMERS,RES.CUST.PCT,COM.CUST.PCT,IND.CUST.PCT,PC.REALGSP.STATE,PC.REALGSP.USA,PC.REALGSP.REL,PC.REALGSP.CHANGE,UTIL.REALGSP,TOTAL.REALGSP,UTIL.CONTRI,PI.UTIL.OFUSA,POPULATION,POPPCT_URBAN,POPPCT_UC,POPDEN_URBAN,POPDEN_UC,POPDEN_RURAL,AREAPCT_URBAN,AREAPCT_UC,PCT_LAND,PCT_WATER_TOT,PCT_WATER_INLAND,candidate_group_id,candidate_group_size,candidate_row_rank,duplicate_candidate,duplicate_excess_row,normalized_cause_category_detail,start_timestamp_local,restoration_timestamp_local,reported_duration_min,timestamp_duration_min,duration_delta_min,complete_temporal,timestamp_duration_nonnegative,reported_duration_positive,reported_duration_nonnegative,demand_loss_mw_numeric,demand_loss_known,demand_loss_positive,demand_loss_zero,customers_affected_numeric,nerc_regions,multi_nerc,source_row_primary_duration_member,source_row_known_loss_member,source_row_positive_loss_member,source_row_zero_duration_member
__MISSING__,170,2011,2,Texas,TX,TRE,South,-1,cold,2011-02-09T00:00:00,16:30:00,2011-02-10T00:00:00,12:33:00,severe weather,winter,__MISSING__,1203,__MISSING__,__MISSING__,10.65,8.93,6.3,8.94,11584010,8904180,7451484,27945669,41.4518972510553,31.8624685635545,26.6641818451367,9621481,1363629,99033,11084145,86.8039979628559,12.3025185975102,0.89346539584244,48595,47586,1.02120371537847,1.8,28045,1246833,2.24929882349922,10.2,25654464,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,60068cc153ca74a7eedb2488768a7e7762698d0b6f8aa7e4d5765d36e11d993f,1,1,false,false,winter,2011-02-09T16:30:00,2011-02-10T12:33:00,1203,1203,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,TRE,false,true,false,false,true
__MISSING__,171,2011,2,Texas,TX,TRE,South,-1,cold,2011-02-03T00:00:00,22:04:00,2011-02-04T00:00:00,12:32:00,system operability disruption,__MISSING__,__MISSING__,868,400,86013,10.65,8.93,6.3,8.94,11584010,8904180,7451484,27945669,41.4518972510553,31.8624685635545,26.6641818451367,9621481,1363629,99033,11084145,86.8039979628559,12.3025185975102,0.89346539584244,48595,47586,1.02120371537847,1.8,28045,1246833,2.24929882349922,10.2,25654464,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,59be77890c44a3c7328c799aec5e87eb6dbc9bc3f70e6f11b50ad2776c97b972,1,1,false,false,__MISSING__,2011-02-03T22:04:00,2011-02-04T12:32:00,868,868,0,true,true,true,true,400,true,true,false,86013,TRE,false,true,true,true,true
__MISSING__,172,2016,7,Texas,TX,TRE,South,-0.3,normal,2016-07-05T00:00:00,02:45:00,2016-07-06T00:00:00,03:00:00,severe weather,__MISSING__,__MISSING__,1455,__MISSING__,52000,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,10521732,1447247,105552,12074534,87.1398598074261,11.9859449648326,0.87417038206195,53104,50660,1.04824318989341,-1.1,31136,1481866,2.10113465050146,8.5,27904862,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,f557f13ed98ffe313c4372dbd4a75376856e42d9939d8f348818e1bf4bf61fc1,1,1,false,false,__MISSING__,2016-07-05T02:45:00,2016-07-06T03:00:00,1455,1455,0,true,true,true,true,__MISSING__,false,false,false,52000,TRE,false,true,false,false,true
__MISSING__,173,2012,8,Texas,TX,WECC,South,0.3,normal,2012-08-19T00:00:00,08:42:00,2012-08-19T00:00:00,12:08:00,intentional attack,vandalism,__MISSING__,206,12,3314,10.96,8.15,5.9,8.87,16932276,13644552,8643338,39226454,43.1654515598071,34.784056698064,22.0344617435978,9802110,1355155,92377,11249644,87.1326239301439,12.046203417637,0.821154873878676,50356,48156,1.04568485754631,3.6,29058,1314004,2.21140879327612,10.6,26089741,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,bb6f4ca46d9fb7c0cf9d926a49645135eb7a2051f2e264eaa120f49d586043db,1,1,false,false,vandalism,2012-08-19T08:42:00,2012-08-19T12:08:00,206,206,0,true,true,true,true,12,true,true,false,3314,WECC,false,true,true,true,true
__MISSING__,174,2014,2,Texas,TX,TRE,South,-0.5,cold,2014-02-06T00:00:00,15:35:00,2014-02-07T00:00:00,11:30:00,public appeal,__MISSING__,__MISSING__,1195,__MISSING__,__MISSING__,11.25,8.04,6.35,8.85,11797374,10282524,7987546,30082500,39.2167339815507,34.1810820244328,26.5521349621873,10138874,1432478,101641,11672996,86.8575128441747,12.271725270873,0.870736184609333,52742,49091,1.07437208449614,2,28121,1421759,1.9779020213693,10.9,26979078,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,8f9e9464ec087da9aee68f20b4e28cf1d3658f306d184a1b8416a8c94d7dd32d,1,1,false,false,__MISSING__,2014-02-06T15:35:00,2014-02-07T11:30:00,1195,1195,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,TRE,false,true,false,false,true
__MISSING__,175,2014,1,Texas,TX,TRE,South,-0.5,cold,2014-01-06T00:00:00,07:01:00,2014-01-07T00:00:00,09:00:00,severe weather,winter,__MISSING__,1559,__MISSING__,__MISSING__,11.22,8.02,5.83,8.75,13580936,11215845,8680503,33491405,40.5505113924005,33.4887264359318,25.9185991152058,10138874,1432478,101641,11672996,86.8575128441747,12.271725270873,0.870736184609333,52742,49091,1.07437208449614,2,28121,1421759,1.9779020213693,10.9,26979078,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,d62fe746aa3ae108104d5a052d06d9131b4f133658d198deca0308a189698167,1,1,false,false,winter,2014-01-06T07:01:00,2014-01-07T09:00:00,1559,1559,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,TRE,false,true,false,false,true
__MISSING__,176,2004,11,Texas,TX,TRE,South,0.6,warm,2004-11-23T00:00:00,22:00:00,2004-11-24T00:00:00,13:00:00,severe weather,thunderstorm,__MISSING__,900,150,119000,9.37,7.94,5.97,7.76,7994374,7826958,8025723,23854318,33.5133203137478,32.8114934998351,33.644738868661,8562931,1443587,132084,10138864,84.4565130768102,14.2381533079051,1.3027494993522,46396,47037,0.986372430214512,3.2,26846,1039001,2.58382811951095,10,22394023,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,3918133dd34e834c587caafc8f88287502786dffffb0ffe2fc77713a67411b2e,1,1,false,false,thunderstorm,2004-11-23T22:00:00,2004-11-24T13:00:00,900,900,0,true,true,true,true,150,true,true,false,119000,TRE,false,true,true,true,true
__MISSING__,177,2015,4,Texas,TX,TRE,South,0.7,warm,2015-04-24T00:00:00,19:10:00,2015-04-26T00:00:00,16:00:00,severe weather,__MISSING__,__MISSING__,2690,__MISSING__,57000,12.17,7.63,5.53,8.38,8412451,10944120,8284029,27654566,30.4197541917671,39.5743690210145,29.9553751810822,10318006,1425780,105936,11849725,87.0738012907473,12.0321779619358,0.893995430273698,53707,49844,1.07750180563358,1.8,31256,1488049,2.10046846575617,11,27469114,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,bf38b9f410308b911b787f9224b16f4b6d9cc0ef6f328e6689cb5c7c06d2cea0,1,1,false,false,__MISSING__,2015-04-24T19:10:00,2015-04-26T16:00:00,2690,2690,0,true,true,true,true,__MISSING__,false,false,false,57000,TRE,false,true,false,false,true
__MISSING__,178,2015,5,Texas,TX,TRE,South,0.8,warm,2015-05-25T00:00:00,18:00:00,2015-05-29T00:00:00,07:15:00,severe weather,__MISSING__,__MISSING__,5115,__MISSING__,454000,12.11,7.86,5.52,8.55,9401256,10922445,8556373,28893988,32.5370661883019,37.8017911546167,29.6129873107167,10318006,1425780,105936,11849725,87.0738012907473,12.0321779619358,0.893995430273698,53707,49844,1.07750180563358,1.8,31256,1488049,2.10046846575617,11,27469114,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,52bb1581b0288c86537e901de1d65869844131eeb14922651ad2857329504378,1,1,false,false,__MISSING__,2015-05-25T18:00:00,2015-05-29T07:15:00,5115,5115,0,true,true,true,true,__MISSING__,false,false,false,454000,TRE,false,true,false,false,true
__MISSING__,179,2014,6,Texas,TX,TRE,South,0,normal,2014-06-03T00:00:00,01:38:00,2014-06-03T00:00:00,01:43:00,intentional attack,vandalism,__MISSING__,5,__MISSING__,__MISSING__,12.17,8.26,6.34,9.2,12861137,12571521,9260108,34707247,37.0560563331341,36.221602364486,26.6806180276989,10138874,1432478,101641,11672996,86.8575128441747,12.271725270873,0.870736184609333,52742,49091,1.07437208449614,2,28121,1421759,1.9779020213693,10.9,26979078,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,fc60f7fc37d3e4558b43bc498ce63fa53e761fb7e961dfc9d211299d8399e1a4,1,1,false,false,vandalism,2014-06-03T01:38:00,2014-06-03T01:43:00,5,5,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,TRE,false,true,false,false,true
__MISSING__,180,2006,4,Texas,TX,TRE,South,-0.2,normal,2006-04-17T00:00:00,16:11:00,2006-04-17T00:00:00,19:20:00,system operability disruption,__MISSING__,__MISSING__,189,380,489478,12.72,9.9,7.66,10.06,8485536,8371184,8809138,25670267,33.0558930298621,32.6104282436953,34.3165032136206,9102596,1489895,139100,10731627,84.8202793481361,13.8832164032537,1.29616879155416,47876,48909,0.978879142898035,3.1,28157,1118368,2.51768648602249,10.7,23359580,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,df683fc92fecc321a4592963eb41d056146f66713d6f95444d79cc47f42a74c0,1,1,false,false,__MISSING__,2006-04-17T16:11:00,2006-04-17T19:20:00,189,189,0,true,true,true,true,380,true,true,false,489478,TRE,false,true,true,true,true
__MISSING__,181,2010,6,Texas,TX,TRE,South,-0.4,normal,2010-06-02T00:00:00,20:18:00,2010-06-04T00:00:00,08:00:00,severe weather,__MISSING__,__MISSING__,2142,__MISSING__,126000,11.85,9.21,6.48,9.57,13596012,11208953,8742282,33553242,40.5207103385121,33.4064678459387,26.0549546896243,9536778,1459667,127608,11124056,85.731121813842,13.1217156763684,1.14713554120907,47746,47287,1.0097066847125,1.1,28030,1205374,2.32541933043188,10.6,25244363,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,3212bac53373abce7eec9cfe713c67387119c03a7390c0cad87fdc2a6006aa76,1,1,false,false,__MISSING__,2010-06-02T20:18:00,2010-06-04T08:00:00,2142,2142,0,true,true,true,true,__MISSING__,false,false,false,126000,TRE,false,true,false,false,true
__MISSING__,182,2010,6,Texas,TX,TRE,South,-0.4,normal,2010-06-08T00:00:00,11:00:00,2010-06-08T00:00:00,17:00:00,severe weather,thunderstorm,__MISSING__,360,__MISSING__,79741,11.85,9.21,6.48,9.57,13596012,11208953,8742282,33553242,40.5207103385121,33.4064678459387,26.0549546896243,9536778,1459667,127608,11124056,85.731121813842,13.1217156763684,1.14713554120907,47746,47287,1.0097066847125,1.1,28030,1205374,2.32541933043188,10.6,25244363,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,88cc5f6013b0d8f885a6d63ada779beaaad5d87a1224b4023c0a0eddcd82d6a3,1,1,false,false,thunderstorm,2010-06-08T11:00:00,2010-06-08T17:00:00,360,360,0,true,true,true,true,__MISSING__,false,false,false,79741,TRE,false,true,false,false,true
__MISSING__,183,2007,9,Texas,TX,WECC,South,-0.9,cold,2007-09-06T00:00:00,20:00:00,__MISSING__,__MISSING__,fuel supply emergency,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,12.44,9.88,7.76,10.3,13316662,10376502,9494213,33193019,40.118863547784,31.2610974012337,28.6030415009855,9166849,1413358,168586,10748834,85.282264104181,13.1489424806449,1.56841197845273,49068,49126,0.998819362455726,2.5,27695,1169399,2.36831055952673,10.9,23831983,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,5f0b2bb70fa6d26bf096730a3d8fbfd223d0f6bfa46152e35ad7c02e80e7aed9,1,1,false,false,__MISSING__,2007-09-06T20:00:00,__MISSING__,__MISSING__,__MISSING__,__MISSING__,false,false,false,false,__MISSING__,false,false,false,__MISSING__,WECC,false,false,false,false,false
__MISSING__,184,2015,8,Texas,TX,TRE,South,1.4,warm,2015-08-13T00:00:00,15:15:00,2015-08-13T00:00:00,19:00:00,public appeal,__MISSING__,__MISSING__,225,__MISSING__,__MISSING__,11.51,7.76,5.78,8.9,17143154,14046972,9150486,40357061,42.4786978417482,34.8067268823168,22.6738166091926,10318006,1425780,105936,11849725,87.0738012907473,12.0321779619358,0.893995430273698,53707,49844,1.07750180563358,1.8,31256,1488049,2.10046846575617,11,27469114,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,9d66b1d77c649d89ebf0c2accad6d2490c15fc0fe220f983ce845838f516ccc9,1,1,false,false,__MISSING__,2015-08-13T15:15:00,2015-08-13T19:00:00,225,225,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,TRE,false,true,false,false,true
__MISSING__,185,2007,9,Texas,TX,SPP,South,-0.9,cold,2007-09-13T00:00:00,04:00:00,2007-09-14T00:00:00,19:00:00,severe weather,hurricanes,Humberto,2340,__MISSING__,118000,12.44,9.88,7.76,10.3,13316662,10376502,9494213,33193019,40.118863547784,31.2610974012337,28.6030415009855,9166849,1413358,168586,10748834,85.282264104181,13.1489424806449,1.56841197845273,49068,49126,0.998819362455726,2.5,27695,1169399,2.36831055952673,10.9,23831983,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,382a2c652372c2e7ab2b7cc94db095113e264a706abad3e56b9025e2b3d5d3fa,1,1,false,false,hurricanes,2007-09-13T04:00:00,2007-09-14T19:00:00,2340,2340,0,true,true,true,true,__MISSING__,false,false,false,118000,SPP,false,true,false,false,true
__MISSING__,186,2011,7,Texas,TX,TRE,South,-0.3,normal,2011-07-14T00:00:00,11:00:00,2011-07-14T00:00:00,19:00:00,public appeal,__MISSING__,__MISSING__,480,0,0,11.16,8.84,6.47,9.34,17285918,12431799,8816931,38540463,44.8513501251918,32.256485865258,22.8770759707791,9621481,1363629,99033,11084145,86.8039979628559,12.3025185975102,0.89346539584244,48595,47586,1.02120371537847,1.8,28045,1246833,2.24929882349922,10.2,25654464,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,2d8f30037919d3789ecccd7c71ecb3419450e34becba9eef1c97e3dce4dc6a9e,1,1,false,false,__MISSING__,2011-07-14T11:00:00,2011-07-14T19:00:00,480,480,0,true,true,true,true,0,true,false,true,0,TRE,false,true,true,false,true
__MISSING__,187,2003,7,Texas,TX,TRE,South,0.1,normal,2003-07-15T00:00:00,08:24:00,2003-07-21T00:00:00,22:30:00,severe weather,hurricanes,Claudette,9486,265,108000,9.97,8.6,5.73,8.38,13868724,9444322,9137832,32458960,42.7269512023799,29.096194086317,28.1519555771349,8493309,1501389,119168,10114100,83.9749359804629,14.8445140941853,1.17823632354831,44959,45858,0.980396005059096,-0.9,25528,990481,2.57733363890877,9.8,22030931,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,93f040288702e1522e608e55e2db649a65bcdf63b356239bd5616da4b34e8b74,1,1,false,false,hurricanes,2003-07-15T08:24:00,2003-07-21T22:30:00,9486,9486,0,true,true,true,true,265,true,true,false,108000,TRE,false,true,true,true,true
__MISSING__,188,2000,5,Texas,TX,TRE,South,-0.7,cold,2000-05-02T00:00:00,04:00:00,2000-05-02T00:00:00,12:00:00,severe weather,__MISSING__,__MISSING__,480,__MISSING__,238000,7.69,6.8,4.31,6.23,7866767,6736409,8227506,24043000,32.7195732645677,28.0181716092002,34.2199642307532,8023266,1093414,61280,9299829,86.2732637342041,11.7573559685882,0.658936847118372,45102,44745,1.00797854508884,1.7,30908,944631,3.27196545529418,10.3,20944499,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,eca3b7cd1b1af4605f6a674ee717358a4169bd9aa8525180969355ee3496b795,1,1,false,false,__MISSING__,2000-05-02T04:00:00,2000-05-02T12:00:00,480,480,0,true,true,true,true,__MISSING__,false,false,false,238000,TRE,false,true,false,false,true
__MISSING__,189,2015,6,Texas,TX,TRE,South,1,warm,2015-06-03T00:00:00,15:00:00,2015-06-05T00:00:00,17:00:00,system operability disruption,__MISSING__,__MISSING__,3000,__MISSING__,__MISSING__,11.85,7.89,5.56,8.75,12814773,12620597,9015464,34465581,37.1813636334754,36.6179725796585,26.157876172173,10318006,1425780,105936,11849725,87.0738012907473,12.0321779619358,0.893995430273698,53707,49844,1.07750180563358,1.8,31256,1488049,2.10046846575617,11,27469114,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,6f9c8f835deb1322e490f08af9a8570489815dbed113e1eb68792027e248e352,1,1,false,false,__MISSING__,2015-06-03T15:00:00,2015-06-05T17:00:00,3000,3000,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,TRE,false,true,false,false,true
__MISSING__,190,2012,3,Texas,TX,TRE,South,-0.4,normal,2012-03-20T00:00:00,08:00:00,2012-03-20T00:00:00,13:00:00,severe weather,thunderstorm,__MISSING__,300,__MISSING__,96000,11.01,8.27,5.41,8.31,8584699,9706687,7868186,26164763,32.8101538699204,37.0983180699936,30.0716884001586,9802110,1355155,92377,11249644,87.1326239301439,12.046203417637,0.821154873878676,50356,48156,1.04568485754631,3.6,29058,1314004,2.21140879327612,10.6,26089741,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,1396a3a731f5d86ed381044469680bb2e4f6bb5fd8bf9ac4e410514330671e7d,1,1,false,false,thunderstorm,2012-03-20T08:00:00,2012-03-20T13:00:00,300,300,0,true,true,true,true,__MISSING__,false,false,false,96000,TRE,false,true,false,false,true
__MISSING__,191,2015,4,Texas,TX,TRE,South,0.7,warm,2015-04-17T00:00:00,21:30:00,2015-04-19T00:00:00,23:50:00,severe weather,__MISSING__,__MISSING__,3020,__MISSING__,280982,12.17,7.63,5.53,8.38,8412451,10944120,8284029,27654566,30.4197541917671,39.5743690210145,29.9553751810822,10318006,1425780,105936,11849725,87.0738012907473,12.0321779619358,0.893995430273698,53707,49844,1.07750180563358,1.8,31256,1488049,2.10046846575617,11,27469114,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,5d51ab6a221d0004e3083ffe63964c0ff1fb35570a3dde517901c3326b0a2539,1,1,false,false,__MISSING__,2015-04-17T21:30:00,2015-04-19T23:50:00,3020,3020,0,true,true,true,true,__MISSING__,false,false,false,280982,TRE,false,true,false,false,true
__MISSING__,192,2007,6,Texas,TX,WECC,South,-0.3,normal,2007-06-29T00:00:00,09:23:00,2007-06-29T00:00:00,22:09:00,system operability disruption,__MISSING__,__MISSING__,766,399,98700,12.73,10.03,8.03,10.41,11163139,9739017,9344087,30251814,36.9007260192728,32.1931669948784,30.8876915612399,9166849,1413358,168586,10748834,85.282264104181,13.1489424806449,1.56841197845273,49068,49126,0.998819362455726,2.5,27695,1169399,2.36831055952673,10.9,23831983,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,147348e42bc6ad481fc4701bc772409dfea920afe1413b9392972eb6059c8a45,1,1,false,false,__MISSING__,2007-06-29T09:23:00,2007-06-29T22:09:00,766,766,0,true,true,true,true,399,true,true,false,98700,WECC,false,true,true,true,true
__MISSING__,193,2014,4,Texas,TX,TRE,South,-0.2,normal,2014-04-03T00:00:00,00:00:00,__MISSING__,__MISSING__,fuel supply emergency, Coal,__MISSING__,__MISSING__,__MISSING__,__MISSING__,12.06,8.21,5.86,8.55,8199586,10173132,9461319,27846934,29.4452021181219,36.5323234507612,33.9761605353035,10138874,1432478,101641,11672996,86.8575128441747,12.271725270873,0.870736184609333,52742,49091,1.07437208449614,2,28121,1421759,1.9779020213693,10.9,26979078,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,7f26b9157b264f18767f4ed192e00d38090082488cfb13e295835fc163b23950,1,1,false,false,coal,2014-04-03T00:00:00,__MISSING__,__MISSING__,__MISSING__,__MISSING__,false,false,false,false,__MISSING__,false,false,false,__MISSING__,TRE,false,false,false,false,false
__MISSING__,194,2011,8,Texas,TX,TRE,South,-0.6,cold,2011-08-24T00:00:00,07:45:00,2011-08-25T00:00:00,06:00:00,severe weather,__MISSING__,__MISSING__,1335,485,79000,11.15,9.14,7.27,9.62,18620657,13643813,9396647,41667168,44.6890391014815,32.7447572150812,22.5516814581687,9621481,1363629,99033,11084145,86.8039979628559,12.3025185975102,0.89346539584244,48595,47586,1.02120371537847,1.8,28045,1246833,2.24929882349922,10.2,25654464,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,130b96eafddc5e5cd7c46c2f572b913851cdb5b48fb561f0106636a6b71c3dcb,1,1,false,false,__MISSING__,2011-08-24T07:45:00,2011-08-25T06:00:00,1335,1335,0,true,true,true,true,485,true,true,false,79000,TRE,false,true,true,true,true
__MISSING__,195,2011,8,Texas,TX,TRE,South,-0.6,cold,2011-08-23T00:00:00,15:43:00,2011-08-23T00:00:00,19:00:00,public appeal,__MISSING__,__MISSING__,197,0,0,11.15,9.14,7.27,9.62,18620657,13643813,9396647,41667168,44.6890391014815,32.7447572150812,22.5516814581687,9621481,1363629,99033,11084145,86.8039979628559,12.3025185975102,0.89346539584244,48595,47586,1.02120371537847,1.8,28045,1246833,2.24929882349922,10.2,25654464,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,5c5c3d7eb51ccc12f3a0b6a36d69a76318b20fad7ecbc8c9a4a8eb5f5104326a,1,1,false,false,__MISSING__,2011-08-23T15:43:00,2011-08-23T19:00:00,197,197,0,true,true,true,true,0,true,false,true,0,TRE,false,true,true,false,true
__MISSING__,196,2006,4,Texas,TX,TRE,South,-0.2,normal,2006-04-17T00:00:00,15:25:00,2006-04-17T00:00:00,19:30:00,system operability disruption,__MISSING__,__MISSING__,245,1000,200000,12.72,9.9,7.66,10.06,8485536,8371184,8809138,25670267,33.0558930298621,32.6104282436953,34.3165032136206,9102596,1489895,139100,10731627,84.8202793481361,13.8832164032537,1.29616879155416,47876,48909,0.978879142898035,3.1,28157,1118368,2.51768648602249,10.7,23359580,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,21821c2bb036eebb4c7f1c9879ad521610186a0a004fb2cc729a37eba9353def,1,1,false,false,__MISSING__,2006-04-17T15:25:00,2006-04-17T19:30:00,245,245,0,true,true,true,true,1000,true,true,false,200000,TRE,false,true,true,true,true
__MISSING__,197,2016,5,Texas,TX,TRE,South,0.6,warm,2016-05-10T00:00:00,20:45:00,2016-05-13T00:00:00,03:00:00,system operability disruption,transmission interruption,__MISSING__,3255,__MISSING__,85000,11.11,7.73,5.08,8.08,9807571,10856247,8646635,29324642,33.4448106817468,37.0209020795548,29.485901311259,10521732,1447247,105552,12074534,87.1398598074261,11.9859449648326,0.87417038206195,53104,50660,1.04824318989341,-1.1,31136,1481866,2.10113465050146,8.5,27904862,84.7,9.35,2435.3,1539.9,15.2,3.35,0.58,97.2583359394779,2.74203636688558,2.09087253719341,3a2d545a08fae4072bc7e0268378b29c8d3d2c064722d2ac3f229e8c9f7cb15c,1,1,false,false,transmission interruption,2016-05-10T20:45:00,2016-05-13T03:00:00,3255,3255,0,true,true,true,true,__MISSING__,false,false,false,85000,TRE,false,true,false,false,true
